tradedate,tradetime,ticker,pr_open,pr_high,pr_low,pr_close,pr_std,vol,val,trades,pr_vwap,pr_change,trades_b,trades_s,val_b_obstat,val_s_obstat,vol_b_obstat,vol_s_obstat,disb,pr_vwap_b,pr_vwap_s,sec_pr_open,sec_pr_high,sec_pr_low,sec_pr_close,put_orders_b,put_orders_s,put_val_b,put_val_s,put_vol_b,put_vol_s,put_vwap_b,put_vwap_s,put_vol,put_val,put_orders,cancel_orders_b,cancel_orders_s,cancel_val_b,cancel_val_s,cancel_vol_b,cancel_vol_s,cancel_vwap_b,cancel_vwap_s,cancel_vol,cancel_val,cancel_orders,spread_bbo,spread_lv10,spread_1mio,levels_b,levels_s,vol_b_order,vol_s_order,val_b_order,val_s_order,imbalance_vol_bbo,imbalance_val_bbo,imbalance_vol,imbalance_val,vwap_b,vwap_s,vwap_b_1mio,vwap_s_1mio
2025-01-03,12:20:00,SBER,274.61,274.92,274.6,274.8,0.0,19692,54096760,1416,274.71,0.0692,214,1202,24544458,29552302,8934,10758,-0.09,274.73,274.7,1,163,90,296,21584,55535,9520978579,35338115288,3470362,12861019,274.35,274.77,16331381,44859093868,77119,21252,54252,9470737997,35306636150,3448265,12845334,274.65,274.86,16293599,44777374148,75504,1.4,9.0,2.7,824,876,335141,497002,902212633,1402277483,0.3,0.3,-0.19,-0.22,269.2,282.15,274.69,274.77
2025-01-03,12:25:00,SBER,274.8,274.93,274.7,274.71,0.0001,13775,37859911,369,274.85,-0.0328,200,169,17541230,20318681,6382,7393,-0.07,274.85,274.84,3,225,295,300,3101,22338,1568839459,12660269342,574072,4607043,273.28,274.8,5181115,14229108802,25439,2851,22103,1529559547,12648695321,556909,4600573,274.65,274.94,5157482,14178254868,24954,0.9,8.0,2.2,838,883,343143,494519,923473658,1395391881,0.08,0.08,-0.18,-0.2,269.12,282.17,274.82,274.88
2025-01-03,12:30:00,SBER,274.71,274.72,273.88,273.91,0.0,76872,210834466,1653,274.27,-0.2912,232,1421,23207526,187626940,8463,68409,-0.78,274.22,274.27,2,2,299,300,4366,44029,2638972781,20536033201,966833,7504202,272.95,273.66,8471035,23175005982,48395,3863,43315,2575311347,20430164837,939553,7439856,274.1,274.6,8379409,23005476185,47178,0.6,7.8,1.5,808,908,324554,494324,872132150,1394663539,0.32,0.32,-0.21,-0.23,268.7,282.14,274.38,274.42
2025-01-03,12:35:00,SBER,273.9,274.36,273.71,273.88,0.0001,77587,212569214,1201,273.98,-0.0073,564,637,87196862,125372352,31825,45762,-0.18,273.99,273.97,1,247,258,300,24981,28646,11992678750,19255252939,4391276,7038092,273.1,273.59,11429368,31247931689,53627,24159,28128,11814750919,19197439073,4312858,7002036,273.94,274.17,11314894,31012189992,52287,0.8,8.1,1.8,779,923,300363,479650,805562920,1354158834,-0.24,-0.24,-0.23,-0.25,268.19,282.33,273.94,273.99
2025-01-03,12:40:00,SBER,273.94,274.33,273.89,274.01,0.0,93269,255584349,1017,274.03,0.0256,637,380,139711826,115872523,50987,42282,0.09,274.01,274.05,2,145,29,300,30683,23989,15524142520,14043228618,5674789,5124311,273.56,274.05,10799100,29567371138,54672,29894,23571,15208099867,13943746103,5551359,5085228,273.95,274.2,10636587,29151845971,53465,0.8,8.3,1.5,788,929,315156,442618,845907383,1252267314,0.05,0.05,-0.17,-0.19,268.4,282.94,274.0,274.04
2025-01-03,12:45:00,SBER,274.02,274.04,273.36,273.61,0.0001,122004,333901726,1535,273.68,-0.1496,464,1071,61006636,272895090,22300,99704,-0.63,273.57,273.71,3,9,190,298,14209,23772,6857752752,15688561819,2514302,5756831,272.75,272.52,8271133,22546314571,37981,13593,22940,6752953910,15507025056,2469866,5662902,273.41,273.84,8132768,22259978967,36533,0.7,8.0,1.4,751,960,294862,409234,790203970,1160706026,0.07,0.07,-0.16,-0.19,267.96,283.63,273.64,273.68
2025-01-03,12:50:00,SBER,273.43,273.95,273.38,273.64,0.0001,22877,62616005,721,273.71,0.0768,403,318,42722114,19893891,15607,7270,0.36,273.74,273.64,1,179,46,300,15403,55677,8215519654,52542439588,3008980,19185060,273.03,273.87,22194040,60757959243,71080,14897,55256,8137671095,52481611613,2975643,19160719,273.48,273.9,22136362,60619282709,70153,1.0,8.3,2.4,755,966,278903,401507,746382788,1138956547,-0.07,-0.07,-0.18,-0.21,267.61,283.67,273.63,273.7
2025-01-03,12:55:00,SBER,273.65,274.38,273.04,274.32,0.0,83699,228845160,3392,273.41,0.2448,2632,760,96564447,132280713,35286,48413,-0.16,273.66,273.23,1,300,168,300,44684,115652,24618847353,63175192376,9018858,23107721,272.97,273.39,32126579,87794039730,160336,42079,114979,24491228745,63064143854,8953404,23054706,273.54,273.54,32008110,87555372600,157058,1.1,8.8,2.3,732,985,272756,401907,729335341,1139862764,-0.19,-0.19,-0.19,-0.22,267.39,283.62,273.42,273.48
2025-01-03,13:00:00,SBER,274.37,274.42,273.84,273.88,0.0001,18845,51653841,550,274.1,-0.1786,317,233,30600774,21053067,11164,7681,0.18,274.1,274.09,1,12,293,299,65258,46507,50328259926,21916673746,18386079,7995821,273.73,274.1,26381900,72244933673,111765,64892,46147,50250205903,21839651002,18354155,7965735,273.78,274.17,26319890,72089856906,111039,0.9,8.5,2.0,766,950,277021,400168,740970604,1135283660,-0.12,-0.12,-0.18,-0.21,267.47,283.7,273.98,274.03
2025-01-03,13:05:00,SBER,273.88,273.97,273.53,273.65,0.0,23697,64866990,692,273.74,-0.084,272,420,23800886,41066104,8693,15004,-0.27,273.79,273.7,2,177,28,297,90883,29073,58331176708,17376851958,21317285,6354867,273.63,273.44,27672152,75708028667,119956,90328,28760,58284180256,17259665016,21298931,6302420,273.65,273.86,27601351,75543845272,119088,0.8,8.6,2.0,763,966,287287,428300,768854950,1212495969,-0.05,-0.05,-0.2,-0.22,267.63,283.1,273.72,273.77
2025-01-03,13:10:00,SBER,273.7,273.78,273.31,273.31,0.0,34417,94135860,558,273.52,-0.1425,175,383,14474187,79661673,5291,29126,-0.69,273.56,273.51,4,6,296,297,7288,11002,4584191131,6409106483,1680315,2350154,272.82,272.71,4030469,10993297615,18290,6968,10771,4536691279,6318979847,1658783,2308561,273.5,273.72,3967344,10855671127,17739,0.8,8.2,1.4,762,979,288652,447190,772177777,1264344716,-0.07,-0.07,-0.22,-0.24,267.51,282.73,273.52,273.56
2025-01-03,13:15:00,SBER,273.31,273.98,273.31,273.88,0.0001,19560,53534208,485,273.69,0.2086,374,111,46919188,6615021,17143,2417,0.75,273.69,273.69,1,141,1,300,43332,6177,18989571463,3284883114,6945305,1200897,273.42,273.54,8146202,22274454577,49509,42957,5816,18918091352,3253512971,6912079,1187688,273.7,273.94,8099767,22171604324,48773,1.0,8.3,2.2,785,967,281481,444900,752064297,1258070765,-0.14,-0.14,-0.23,-0.25,267.18,282.78,273.73,273.79
2025-01-03,13:20:00,SBER,273.88,274.0,273.83,273.99,0.0,24556,67275502,717,273.97,0.0402,442,275,54061706,13213796,19732,4824,0.61,273.98,273.92,2,140,11,300,38376,2925,16826750131,1553030129,6148634,567463,273.67,273.68,6716097,18379780261,41301,38056,2631,16781220117,1514455628,6128028,552443,273.84,274.14,6680471,18295675746,40687,0.6,8.4,1.8,802,956,290278,439141,775110322,1242433032,-0.1,-0.1,-0.2,-0.23,267.02,282.92,273.94,273.99
2025-01-03,13:25:00,SBER,273.98,274.2,273.85,274.11,0.0,13496,36987592,1096,274.06,0.0474,812,284,21883244,15104348,7984,5512,0.18,274.09,274.03,1,264,28,300,37156,9851,17574227620,4439234596,6423183,1620523,273.61,273.94,8043706,22013462217,47007,36824,8929,17548176178,4402276152,6408264,1605570,273.84,274.19,8013834,21950452330,45753,0.6,8.1,1.8,807,956,291899,436851,779537389,1236176126,0.02,0.02,-0.2,-0.23,267.06,282.97,274.01,274.06
2025-01-03,13:30:00,SBER,274.13,274.2,273.99,273.99,0.0,11458,31403668,626,274.08,-0.0511,410,216,10448359,20955309,3812,7646,-0.33,274.09,274.07,1,61,285,299,52374,3586,24239621718,2081958883,8847397,760806,273.97,273.65,9608203,26321580601,55960,51909,3370,24209745751,2070428700,8835264,754821,274.01,274.29,9590085,26280174451,55279,0.8,8.1,1.9,819,955,290914,438661,776888467,1241063926,-0.18,-0.18,-0.2,-0.23,267.05,282.92,274.06,274.11
2025-01-03,13:35:00,SBER,273.99,274.0,273.57,273.9,0.0001,13175,36067775,508,273.76,-0.0328,215,293,11022188,25045587,4026,9149,-0.39,273.78,273.75,2,234,24,299,53678,26949,24575971291,12186244483,8982153,4451791,273.61,273.74,13433944,36762215775,80627,53336,26683,24544524103,12154759780,8969448,4438638,273.65,273.84,13408086,36699283883,80019,0.9,8.7,2.3,797,977,291636,438890,778730116,1241531704,-0.18,-0.18,-0.2,-0.23,267.02,282.88,273.74,273.8
2025-01-03,13:40:00,SBER,273.86,274.23,273.79,274.19,0.0,26377,72297227,687,274.09,0.1205,410,277,44328509,27968717,16173,10204,0.23,274.09,274.1,2,139,29,300,31727,9295,15033060721,4739500218,5489273,1734183,273.86,273.3,7223456,19772560939,41022,31275,8999,14896016305,4700141639,5437405,1713828,273.95,274.25,7151233,19596157944,40274,0.9,8.1,2.1,821,953,303127,434756,809991794,1230304879,-0.13,-0.13,-0.18,-0.21,267.2,282.99,274.09,274.14
2025-01-03,13:45:00,SBER,274.18,274.32,274.12,274.32,0.0,16557,45406110,415,274.24,0.0511,276,139,36872951,8533159,13445,3112,0.62,274.25,274.2,1,296,33,300,12120,1779,6005682071,1021336041,2197667,372909,273.28,273.88,2570576,7027018113,13899,11838,1583,5971987529,999673665,2178490,364270,274.13,274.43,2542760,6971661195,13421,0.5,7.4,1.0,832,945,323818,429967,866624904,1217186008,-0.31,-0.31,-0.14,-0.17,267.63,283.09,274.21,274.24
2025-01-03,13:50:00,SBER,274.31,274.32,273.75,273.99,0.0,38509,105566766,758,274.14,-0.1167,221,537,23565802,82000964,8600,29909,-0.55,274.02,274.17,1,2,238,300,10209,17263,5029342536,7716198724,1838012,2817859,273.63,273.83,4655871,12745541261,27472,9931,16785,4965371378,7638330001,1813563,2788132,273.79,273.96,4601695,12603701379,26716,0.5,7.6,0.9,827,955,318470,425170,851884067,1204199375,0.03,0.03,-0.14,-0.17,267.49,283.23,274.1,274.12
2025-01-03,13:55:00,SBER,273.99,274.21,273.67,273.81,0.0001,36163,99064416,690,273.94,-0.0657,339,351,32028522,67035894,11692,24471,-0.35,273.94,273.94,1,38,285,298,65305,15374,27831155891,7261597543,10159103,2664330,273.95,272.55,12823433,35092753434,80679,64765,15080,27757939500,7225729002,10130943,2635817,273.99,274.14,12766760,34983668503,79845,1.2,8.5,2.8,820,961,317237,416677,848314541,1180907621,-0.02,-0.02,-0.14,-0.16,267.41,283.41,273.99,274.07
2025-01-03,14:00:00,SBER,273.84,273.95,273.67,273.91,0.0001,10062,27552462,385,273.83,0.0256,179,206,8476641,19075821,3095,6967,-0.38,273.88,273.8,1,39,186,298,26844,9791,12558233885,5046898861,4588420,1847249,273.69,273.21,6435669,17605132746,36635,26521,9637,12536379148,5047979790,4579227,1842138,273.77,274.03,6421365,17584358939,36158,1.0,8.6,2.1,808,976,314767,416647,841418072,1180801614,0.0,0.0,-0.14,-0.17,267.31,283.41,273.83,273.89
2025-01-03,14:05:00,SBER,273.91,274.0,273.87,273.94,0.0001,3643,9980261,192,273.96,0.011,120,72,4512345,5467916,1647,1996,-0.1,273.97,273.94,3,187,8,298,1659,9728,1034611471,6595785609,379122,2408135,272.9,273.9,2787257,7630397081,11387,1481,9624,1040692672,6599034674,380261,2407362,273.68,274.12,2787623,7639727346,11105,0.8,9.2,2.2,817,971,314634,413402,841060339,1171835071,-0.06,-0.06,-0.14,-0.16,267.31,283.46,273.92,273.98
2025-01-03,14:10:00,SBER,273.94,273.94,273.01,273.1,0.0,48994,133874237,1144,273.25,-0.3066,322,822,31185599,102688638,11414,37580,-0.53,273.22,273.25,2,2,124,299,34550,20481,15081272900,9664217216,5529220,3557569,272.76,271.65,9086789,24745490116,55031,34000,20101,14965515636,9615760818,5479374,3516556,273.12,273.44,8995930,24581276455,54101,0.7,8.2,1.8,758,1016,306606,411060,819104377,1165194287,0.08,0.08,-0.15,-0.17,267.15,283.46,273.23,273.28
2025-01-03,14:15:00,SBER,273.1,273.1,272.2,272.34,0.0001,107464,292962069,2247,272.61,-0.2783,512,1735,77216804,215745265,28340,79124,-0.47,272.47,272.67,2,2,163,300,13201,41241,7677649583,20502039191,2832731,7560862,271.03,271.16,10393593,28179688775,54442,12234,40200,7507242920,20342718693,2757108,7462360,272.29,272.6,10219468,27849961614,52434,0.8,8.4,1.7,708,1055,284266,413581,758016705,1171857470,-0.13,-0.13,-0.19,-0.21,266.65,283.34,272.57,272.61
2025-01-03,14:20:00,SBER,272.34,272.74,272.05,272.57,0.0001,53657,146112050,1520,272.31,0.0845,638,882,64466548,81645502,23669,29988,-0.12,272.37,272.26,1,146,59,300,33896,56748,18460330683,27649708311,6796004,10152660,271.64,272.34,16948664,46110038995,90644,33035,55923,18375597233,27532745560,6747824,10100808,272.32,272.58,16848632,45908342794,88958,1.4,8.6,2.4,698,1078,282385,415184,752442656,1175936406,-0.1,-0.1,-0.19,-0.22,266.46,283.23,272.34,272.4
2025-01-03,14:25:00,SBER,272.52,272.57,272.42,272.5,0.0001,24844,67691509,797,272.47,-0.0073,263,534,20261638,47429872,7436,17408,-0.4,272.48,272.46,1,60,5,300,15538,52316,7092729022,23896049296,2608976,8767852,271.86,272.54,11376828,30988778318,67854,15011,51858,7000296901,23841076163,2570535,8746003,272.33,272.59,11316538,30841373064,66869,0.9,7.9,1.8,721,1079,299530,415944,798752372,1177965335,0.29,0.29,-0.16,-0.19,266.67,283.2,272.46,272.51
2025-01-03,14:30:00,SBER,272.46,272.93,272.45,272.57,0.0001,43689,119123887,1020,272.66,0.0404,413,607,54757541,64366347,20077,23612,-0.08,272.74,272.6,1,166,5,300,23453,50504,18445702793,26184148047,6777059,9610974,272.18,272.44,16388033,44629850841,73957,22984,49854,18383240812,26099867409,6745370,9569537,272.53,272.74,16314907,44483108222,72838,1.5,9.0,2.5,740,1069,306650,414565,818251730,1174147490,0.15,0.15,-0.15,-0.18,266.83,283.22,272.59,272.66
2025-01-03,14:35:00,SBER,272.54,272.61,272.46,272.46,0.0001,20427,55664044,661,272.5,-0.0294,176,485,14637381,41026663,5371,15056,-0.47,272.53,272.49,1,33,273,300,3992,39032,2724369110,18661496318,1004662,6846474,271.17,272.57,7851136,21385865428,43024,3722,38521,2709981709,18572423808,995324,6812670,272.27,272.62,7807994,21282405517,42243,0.7,7.9,1.1,733,1081,297484,424050,793401943,1200126464,0.41,0.41,-0.18,-0.2,266.7,283.02,272.49,272.52
2025-01-03,14:40:00,SBER,272.46,272.47,271.8,272.47,0.0,83886,228233421,1708,272.08,0.0037,391,1317,86510047,141723374,31794,52092,-0.24,272.1,272.06,1,300,191,300,21139,20059,10791474592,9663943743,3976207,3570803,271.4,270.64,7547010,20455418335,41198,20446,19333,10578860063,9510947896,3889573,3492586,271.98,272.32,7382159,20089807959,39779,0.8,8.6,2.1,699,1096,285870,431966,761456624,1221086849,0.09,0.09,-0.2,-0.23,266.36,282.68,272.05,272.11
2025-01-03,14:45:00,SBER,272.48,273.29,272.42,273.29,0.0,48245,131635484,1043,272.85,0.2973,821,222,100296322,31339163,36758,11487,0.52,272.86,272.82,1,300,22,300,32325,19940,14684536196,9168300329,5399348,3365579,271.97,272.41,8764927,23852836525,52265,31738,19444,14604621507,9046919099,5353293,3316445,272.82,272.79,8669738,23651540607,51182,0.6,8.2,1.7,749,1067,299315,427121,797852369,1207914086,-0.18,-0.18,-0.18,-0.2,266.56,282.8,272.79,272.84
2025-01-03,14:50:00,SBER,273.29,273.32,272.94,273.16,0.0001,21209,57930756,656,273.14,-0.0476,393,263,33155460,24775295,12138,9071,0.14,273.15,273.13,1,5,129,297,89317,10721,41567170047,5439871725,15227103,1995935,272.98,272.55,17223038,47007041773,100038,88799,10407,41535130482,5376557994,15210749,1967519,273.06,273.27,17178268,46911688476,99206,0.9,8.5,2.8,769,1053,306682,436748,818140230,1234509016,-0.27,-0.27,-0.17,-0.2,266.77,282.66,273.06,273.13
2025-01-03,14:55:00,SBER,273.16,273.24,272.92,272.99,0.0001,15786,43105400,460,273.06,-0.0622,247,213,24465433,18639968,8959,6827,0.14,273.08,273.03,1,60,171,300,27844,7331,12249864358,3825182804,4492241,1402801,272.69,272.68,5895042,16075047163,35175,27578,7140,12190214524,3815547814,4465531,1396499,272.98,273.22,5862030,16005762338,34718,0.9,8.6,2.0,764,1061,308836,437788,824119981,1237293094,-0.38,-0.38,-0.17,-0.2,266.85,282.62,273.01,273.07
2025-01-03,15:00:00,SBER,272.99,273.14,272.9,272.92,0.0001,17221,47014066,394,273.0,-0.0256,178,216,12443862,34570204,4557,12664,-0.47,273.07,272.98,2,160,283,300,24283,4122,11129924671,2474370160,4080363,907167,272.77,272.76,4987530,13604294831,28405,23989,3973,11106553737,2414605379,4068456,883783,272.99,273.21,4952239,13521159116,27962,0.9,8.6,2.6,761,1065,319362,444152,852685487,1254794909,-0.22,-0.22,-0.16,-0.19,267.0,282.51,273.0,273.07
2025-01-03,15:05:00,SBER,272.92,273.29,272.48,273.26,0.0001,26986,73642985,545,272.89,0.1246,262,283,26959226,46683759,9877,17109,-0.27,272.95,272.86,1,287,35,300,20159,4614,9817673153,2983365382,3602092,1098382,272.55,271.61,4700474,12801038535,24773,19807,4338,9754672469,2936910863,3576762,1075576,272.72,273.05,4652338,12691583332,24145,0.9,8.8,2.2,758,1070,306993,446074,818725593,1260058478,0.27,0.27,-0.18,-0.21,266.69,282.48,272.88,272.94
2025-01-03,15:10:00,SBER,273.26,273.29,272.99,273.25,0.0001,12391,33852614,449,273.2,-0.0037,304,145,19616007,14236606,7180,5211,0.16,273.2,273.2,1,133,69,299,74100,9691,33339182476,4734652969,12211627,1733795,273.01,273.08,13945422,38073835446,83791,73795,9486,33347953943,4733129106,12211064,1732408,273.1,273.21,13943472,38081083050,83281,0.6,8.0,2.2,780,1051,306511,435426,817569523,1230880038,-0.15,-0.15,-0.17,-0.2,266.73,282.68,273.18,273.24
2025-01-03,15:15:00,SBER,273.27,273.7,273.24,273.54,0.0,39197,107210179,766,273.52,0.0988,557,209,80462098,26748080,29419,9778,0.5,273.5,273.55,5,182,10,300,7212,7231,3954795095,3831691540,1460313,1403461,270.82,273.02,2863774,7786486636,14443,6772,6886,3870025133,3757802189,1416031,1373159,273.3,273.66,2789190,7627827323,13658,0.5,7.8,1.6,794,1030,313041,429937,835537924,1215894275,-0.11,-0.11,-0.16,-0.19,266.9,282.81,273.45,273.49
2025-01-03,15:20:00,SBER,273.59,273.65,273.41,273.52,0.0,13900,38019899,410,273.52,-0.0256,230,180,16769005,21250894,6130,7770,-0.12,273.56,273.5,1,87,53,296,10383,31546,5384970983,9572480287,1971697,3500107,273.11,273.49,5471804,14957451271,41929,10093,31320,5338931640,9535803397,1952488,3484804,273.44,273.64,5437292,14874735037,41413,0.5,7.9,2.1,805,1025,314490,426719,839526906,1207109896,-0.01,-0.01,-0.15,-0.18,266.95,282.88,273.52,273.57
2025-01-03,15:25:00,SBER,273.51,273.51,273.1,273.39,0.0001,20749,56716505,524,273.35,-0.0439,169,355,18045035,38671470,6601,14148,-0.36,273.37,273.34,1,1,262,300,57922,33492,36177792270,12465954777,13247159,4566303,273.1,273.0,17813462,48643747048,91414,57652,33201,36087139587,12434698535,13212417,4549507,273.13,273.32,17761924,48521838122,90853,1.0,8.9,3.3,792,1043,321570,429047,858666326,1213462869,0.33,0.33,-0.14,-0.17,267.02,282.83,273.27,273.36
2025-01-03,15:30:00,SBER,273.38,273.46,273.21,273.29,0.0001,6344,17339167,244,273.32,-0.0329,134,110,10561160,6778007,3864,2480,0.22,273.32,273.31,1,48,195,298,61787,43773,49987606651,17681760719,18299816,6466630,273.16,273.43,24766446,67669367371,105560,61620,43630,49951842991,17672623454,18284221,6462974,273.2,273.44,24747195,67624466446,105250,0.8,8.8,1.7,801,1044,337084,427643,900813418,1209611391,-0.04,-0.04,-0.12,-0.15,267.24,282.86,273.31,273.35
2025-01-03,15:35:00,SBER,273.31,273.47,272.92,273.02,0.0001,18064,49349769,439,273.19,-0.1061,118,321,7882511,41467258,2885,15179,-0.68,273.22,273.19,2,160,236,300,45007,49529,31202335999,21297811393,11425373,7801537,273.1,273.0,19226910,52500147392,94536,44797,49337,31160851129,21266526150,11408754,7784205,273.13,273.2,19192959,52427377279,94134,1.1,8.7,2.8,795,1051,345430,427773,923314067,1209955732,0.23,0.23,-0.11,-0.13,267.29,282.85,273.18,273.26
2025-01-03,15:40:00,SBER,273.02,273.25,272.92,273.13,0.0001,6049,16517068,366,273.05,0.0403,162,204,7206503,9310565,2639,3410,-0.13,273.08,273.04,2,84,44,300,24028,77862,19455604780,32556646012,7127987,11920520,272.95,273.11,19048507,52012250792,101890,23852,77630,19440270532,32537936874,7122080,11913060,272.96,273.13,19035140,51978207406,101482,1.1,9.1,3.7,787,1057,345396,429714,923163692,1215260075,0.45,0.45,-0.11,-0.14,267.28,282.81,273.03,273.13
2025-01-03,15:45:00,SBER,273.12,273.35,273.07,273.35,0.0001,2164,5910975,154,273.15,0.0842,96,58,2032647,3878329,744,1420,-0.31,273.21,273.12,4,278,82,299,7801,4161,7039505171,2013692867,2578694,737875,272.99,272.9,3316569,9053198038,11962,7653,4086,7015279642,2011538714,2569384,735862,273.03,273.36,3305246,9026818356,11739,1.1,9.0,2.8,801,1051,351505,430332,939738280,1216982702,-0.28,-0.28,-0.1,-0.13,267.35,282.8,273.15,273.23
2025-01-03,15:50:00,SBER,273.36,273.44,273.01,273.13,0.0001,7448,20351681,273,273.25,-0.0841,134,139,8432307,11919374,3086,4362,-0.17,273.24,273.25,1,139,269,300,10441,24342,5678976052,11332725349,2081700,4147528,272.8,273.24,6229228,17011701402,34783,10265,24196,5643102779,11314661018,2066800,4140780,273.04,273.25,6207580,16957763798,34461,0.7,8.6,2.2,802,1051,356236,430387,952523113,1217143835,-0.12,-0.12,-0.09,-0.12,267.38,282.8,273.2,273.26
2025-01-03,15:55:00,SBER,273.08,273.39,272.99,273.12,0.0001,15855,43307198,354,273.15,0.0146,172,182,24744643,18562556,9059,6796,0.14,273.15,273.14,4,184,225,297,27695,30509,14174477023,17520267183,5193104,6411737,272.95,273.25,11604841,31694744207,58204,27493,30337,14139517864,17470302741,5177489,6392862,273.1,273.28,11570351,31609820606,57830,0.7,9.2,3.2,800,1052,364979,433566,976218750,1225872158,0.11,0.11,-0.09,-0.11,267.47,282.74,273.19,273.27
2025-01-03,16:00:00,SBER,273.12,273.19,272.99,273.06,0.0,3548,9689559,241,273.1,-0.022,93,148,4282084,5407474,1568,1980,-0.12,273.09,273.1,6,137,39,298,61620,36558,24971589744,26536618679,9147105,9710338,273.0,273.28,18857443,51508208423,98178,61494,36402,24961853004,26519291137,9142909,9703183,273.02,273.31,18846092,51481144141,97896,0.6,8.5,2.0,792,1063,364769,438417,975604968,1239121921,0.3,0.3,-0.09,-0.12,267.46,282.64,273.06,273.12
2025-01-03,16:05:00,SBER,273.06,273.06,272.43,272.82,0.0,19423,52976192,527,272.75,-0.0879,160,367,13892905,39083288,5096,14327,-0.48,272.62,272.79,1,1,198,300,27658,21183,13032615880,16117735631,4781216,5912437,272.58,272.61,10693653,29150351512,48841,27397,20942,12987855717,16091153702,4764137,5895122,272.62,272.96,10659259,29079009419,48339,0.7,8.5,2.3,773,1071,359300,438107,960543202,1238219933,0.23,0.23,-0.1,-0.13,267.34,282.63,272.78,272.84
2025-01-03,16:10:00,SBER,272.8,272.87,272.58,272.66,0.0001,5693,15522494,213,272.66,-0.0513,112,101,7787362,7735132,2856,2837,0.0,272.67,272.65,2,25,157,297,36309,74265,16302335755,33641055985,5980046,12335063,272.61,272.73,18315109,49943391740,110574,36123,74171,16262499535,33644940755,5963197,12335158,272.71,272.76,18298355,49907440290,110294,0.8,9.2,2.8,762,1082,372919,437369,997299380,1236119302,-0.19,-0.19,-0.08,-0.11,267.43,282.63,272.61,272.68
2025-01-03,16:15:00,SBER,272.67,272.78,272.67,272.73,0.0,1611,4393707,169,272.73,0.022,116,53,3313702,1080005,1215,396,0.51,272.73,272.73,5,135,5,300,2408,1232,1184879439,1008865689,435570,369701,272.03,272.89,805271,2193745128,3640,2249,1157,1214816388,1006774895,445815,368705,272.49,273.06,814520,2221591284,3406,0.8,8.4,2.6,770,1078,366803,434567,980671913,1228425399,-0.38,-0.38,-0.08,-0.11,267.36,282.68,272.69,272.76
2025-01-03,16:20:00,SBER,272.71,273.09,272.67,273.06,0.0001,10459,28547855,287,272.95,0.1283,191,96,19915464,8632391,7296,3163,0.4,272.96,272.92,1,216,41,299,49715,21802,21777217637,20923619939,7985519,7662406,272.71,273.07,15647925,42700837577,71517,49538,21623,21754363104,20886034375,7973077,7647780,272.85,273.1,15620857,42640397479,71161,0.6,8.5,2.5,784,1070,367045,435468,981402086,1231017308,0.15,0.15,-0.09,-0.11,267.38,282.69,272.88,272.95
2025-01-03,16:25:00,SBER,273.07,273.08,272.82,272.93,0.0001,4266,11644355,238,272.96,-0.0513,103,135,3518610,8125746,1289,2977,-0.4,272.97,272.95,6,6,179,298,5958,16186,2693758044,12344626968,987941,4520693,272.66,273.07,5508634,15038385013,22144,5809,16060,2708285828,12330907863,992955,4515587,272.75,273.07,5508542,15039193691,21869,1.0,8.7,2.8,788,1072,365534,440179,977519747,1244141233,-0.34,-0.34,-0.09,-0.12,267.42,282.64,272.91,272.98
2025-01-03,16:30:00,SBER,272.89,273.1,272.88,272.98,0.0001,8136,22213850,255,273.03,0.033,139,116,12649234,9564615,4633,3503,0.14,273.02,273.04,2,139,2,300,36211,85305,14529706934,51113598069,5324906,18717178,272.86,273.08,24042084,65643305004,121516,36061,85148,14542712132,51087424876,5327904,18707413,272.95,273.09,24035317,65630137009,121209,1.3,9.0,3.7,791,1070,358939,441391,959539186,1247447388,-0.46,-0.46,-0.1,-0.13,267.32,282.62,272.92,273.02
2025-01-03,16:35:00,SBER,272.98,273.02,272.74,272.76,0.0,2866,7820092,219,272.86,-0.0806,87,132,1743369,6076723,639,2227,-0.55,272.83,272.87,1,3,182,293,8803,10197,4056682038,7522950168,1488188,2756233,272.59,272.94,4244421,11579632206,19000,8677,10050,4032909280,7518357447,1479243,2754100,272.63,272.99,4233343,11551266727,18727,0.4,7.8,1.3,775,1084,351265,445032,938580020,1257328291,-0.17,-0.17,-0.12,-0.15,267.2,282.52,272.77,272.81
2025-01-03,16:40:00,SBER,272.75,272.84,272.71,272.73,0.0,6740,18384673,226,272.77,-0.0073,93,133,2452437,15932236,899,5841,-0.73,272.8,272.77,4,135,298,300,4250,1342,2205144128,1148324304,808866,420795,272.62,272.89,1229661,3353468432,5592,4092,1253,2170936827,1133115955,796097,415057,272.7,273.0,1211154,3304052783,5345,0.8,8.2,1.5,775,1084,363268,442665,971230342,1250837793,0.01,0.01,-0.1,-0.13,267.36,282.57,272.78,272.82
2025-01-03,16:45:00,SBER,272.74,272.89,272.7,272.78,0.0001,4470,12193083,208,272.78,0.0147,101,107,4836989,7356094,1773,2697,-0.21,272.81,272.75,4,94,275,300,9136,14976,4547427397,8625351076,1668262,3161690,272.58,272.81,4829952,13172778473,24112,8974,14885,4538252604,8626458476,1664205,3161056,272.7,272.9,4825261,13164711080,23859,1.3,8.9,2.8,770,1087,362989,443656,970462834,1253549268,-0.31,-0.31,-0.1,-0.13,267.35,282.55,272.74,272.81
